event,mouse_speed,x,y,time_of_day,timestamp,user_id,session_id
move,447.7506,552,127,0.3841,1750045384.127,user1,s2
move,354.6148,550,129,0.3841,1750045384.135,user1,s2
move,351.0574,548,131,0.3841,1750045384.143,user1,s2
move,413.3751,547,134,0.3841,1750045384.151,user1,s2
move,363.2915,545,136,0.3841,1750045384.159,user1,s2
move,444.4608,543,139,0.3841,1750045384.167,user1,s2
move,346.3732,541,141,0.3841,1750045384.175,user1,s2
move,277.0761,540,143,0.3841,1750045384.183,user1,s2
move,246.7891,540,145,0.3841,1750045384.191,user1,s2
move,481.6632,538,148,0.3841,1750045384.199,user1,s2
move,276.1461,537,150,0.3841,1750045384.207,user1,s2
move,402.5846,536,153,0.3841,1750045384.215,user1,s2
move,276.8716,535,155,0.3841,1750045384.223,user1,s2
move,401.999,534,158,0.3841,1750045384.231,user1,s2
move,266.5629,533,160,0.3841,1750045384.239,user1,s2
move,507.8275,532,164,0.3841,1750045384.247,user1,s2
move,493.767,532,168,0.3841,1750045384.255,user1,s2
move,129.2185,532,169,0.3841,1750045384.263,user1,s2
move,494.4801,532,173,0.3841,1750045384.271,user1,s2
move,589.8664,532,178,0.3841,1750045384.28,user1,s2
move,978.8341,532,185,0.3841,1750045384.287,user1,s2
move,902.2606,536,209,0.3841,1750045384.311,user1,s2
move,886.484,537,216,0.3841,1750045384.319,user1,s2
move,881.3426,539,223,0.3841,1750045384.327,user1,s2
move,876.6837,540,230,0.3841,1750045384.336,user1,s2
move,405.936,541,233,0.3841,1750045384.343,user1,s2
move,615.759,541,238,0.3841,1750045384.351,user1,s2
move,524.4922,542,242,0.3841,1750045384.359,user1,s2
move,396.3292,543,245,0.3841,1750045384.367,user1,s2
move,263.3869,543,247,0.3841,1750045384.375,user1,s2
move,116.7062,543,248,0.3841,1750045384.383,user1,s2
move,127.1888,543,249,0.3841,1750045384.391,user1,s2
move,135.0692,543,250,0.3841,1750045384.399,user1,s2
move,0.0,543,250,0.3841,1750045384.407,user1,s2
move,127.3664,544,250,0.3841,1750045384.415,user1,s2
move,111.518,544,251,0.3841,1750045384.424,user1,s2
move,320.4657,545,253,0.3841,1750045384.431,user1,s2
move,0.0,545,253,0.3841,1750045384.439,user1,s2
move,60.8885,545,254,0.3841,1750045384.456,user1,s2
move,2.6789,547,256,0.3841,1750045385.511,user1,s2
move,452.5881,556,264,0.3841,1750045385.527,user1,s2
move,627.4953,559,268,0.3841,1750045385.535,user1,s2
move,709.9006,562,273,0.3841,1750045385.543,user1,s2
move,292.7931,564,274,0.3841,1750045385.551,user1,s2
move,627.2138,567,278,0.3841,1750045385.559,user1,s2
move,665.6946,569,283,0.3841,1750045385.567,user1,s2
move,280.7925,571,284,0.3841,1750045385.575,user1,s2
move,540.3439,573,288,0.3841,1750045385.583,user1,s2
move,344.4223,575,290,0.3841,1750045385.592,user1,s2
move,405.3282,576,293,0.3841,1750045385.599,user1,s2
move,250.0256,576,295,0.3841,1750045385.607,user1,s2
move,566.9144,578,299,0.3841,1750045385.615,user1,s2
move,349.3825,580,301,0.3841,1750045385.623,user1,s2
move,569.5827,582,305,0.3841,1750045385.631,user1,s2
move,740.9019,583,311,0.3841,1750045385.639,user1,s2
move,400.0206,585,314,0.3841,1750045385.648,user1,s2
move,320.6848,586,316,0.3841,1750045385.655,user1,s2
move,287.9213,587,318,0.3841,1750045385.663,user1,s2
move,276.3821,588,320,0.3841,1750045385.671,user1,s2
move,125.1994,588,321,0.3841,1750045385.679,user1,s2
move,187.1948,589,322,0.3841,1750045385.687,user1,s2
move,116.6056,589,323,0.3841,1750045385.695,user1,s2
move,0.0,589,323,0.3841,1750045385.703,user1,s2
move,125.887,589,324,0.3841,1750045385.711,user1,s2
move,0.0,589,324,0.3841,1750045387.36,user1,s2
move,0.0,589,324,0.3841,1750045387.399,user1,s2
move,0.0,589,324,0.3841,1750045387.407,user1,s2
move,88.4831,588,323,0.3841,1750045387.423,user1,s2
move,63.023,588,322,0.3841,1750045387.439,user1,s2
move,0.0,588,322,0.3841,1750045387.447,user1,s2
move,0.0,588,322,0.3841,1750045387.471,user1,s2
move,24.7903,587,322,0.3841,1750045387.512,user1,s2
move,65.2891,587,321,0.3841,1750045387.527,user1,s2
move,13.7588,587,320,0.3841,1750045387.6,user1,s2
move,0.0,587,320,0.3841,1750045388.224,user1,s2
move,0.4237,587,319,0.3841,1750045390.584,user1,s2
move,259.2998,587,317,0.3841,1750045390.591,user1,s2
move,269.0985,587,315,0.3841,1750045390.599,user1,s2
move,233.2761,587,313,0.3841,1750045390.607,user1,s2
move,250.8555,587,311,0.3841,1750045390.615,user1,s2
move,123.5145,587,310,0.3841,1750045390.623,user1,s2
move,250.788,587,308,0.3841,1750045390.631,user1,s2
move,413.042,587,305,0.3841,1750045390.639,user1,s2
move,124.942,587,304,0.3841,1750045390.647,user1,s2
move,125.3303,587,303,0.3841,1750045390.655,user1,s2
move,125.2592,587,302,0.3841,1750045390.663,user1,s2
move,235.8205,587,300,0.3841,1750045390.671,user1,s2
move,184.0696,588,299,0.3841,1750045390.679,user1,s2
move,0.0,588,299,0.3841,1750045390.687,user1,s2
move,0.3501,589,299,0.3842,1750045393.544,user1,s2
move,395.2427,590,296,0.3842,1750045393.552,user1,s2
move,560.4272,594,294,0.3842,1750045393.56,user1,s2
move,354.6784,596,292,0.3842,1750045393.568,user1,s2
move,705.2332,599,288,0.3842,1750045393.575,user1,s2
move,262.7616,601,287,0.3842,1750045393.583,user1,s2
move,168.2401,602,286,0.3842,1750045393.592,user1,s2
move,465.0444,604,283,0.3842,1750045393.599,user1,s2
move,350.829,606,281,0.3842,1750045393.607,user1,s2
move,401.1236,609,280,0.3842,1750045393.615,user1,s2
move,524.1973,612,277,0.3842,1750045393.623,user1,s2
move,630.6655,616,274,0.3842,1750045393.631,user1,s2
move,700.7255,620,270,0.3842,1750045393.639,user1,s2
move,832.2364,626,267,0.3842,1750045393.647,user1,s2
move,974.6554,661,243,0.3842,1750045393.679,user1,s2
move,485.7329,1072,92,0.3842,1750045393.855,user1,s2
move,177.0481,1073,91,0.3842,1750045393.863,user1,s2
move,31.0883,1073,90,0.3842,1750045393.896,user1,s2
move,62.757,1074,90,0.3842,1750045393.911,user1,s2
move,253.2563,1074,92,0.3842,1750045393.919,user1,s2
move,983.2391,1075,100,0.3842,1750045393.928,user1,s2
move,798.4526,1078,116,0.3842,1750045393.943,user1,s2
move,999.3664,1080,141,0.3842,1750045393.967,user1,s2
move,820.0466,1081,157,0.3842,1750045393.983,user1,s2
move,724.0297,1081,163,0.3842,1750045393.992,user1,s2
move,859.9584,1081,169,0.3842,1750045393.999,user1,s2
move,334.5007,1081,172,0.3842,1750045394.008,user1,s2
move,963.7632,1078,198,0.3842,1750045394.031,user1,s2
move,562.0056,1048,384,0.3842,1750045394.152,user1,s2
move,199.9744,1047,385,0.3842,1750045394.159,user1,s2
move,123.4454,1046,385,0.3842,1750045394.167,user1,s2
move,112.629,1046,386,0.3842,1750045394.176,user1,s2
move,0.0,1046,386,0.3842,1750045394.424,user1,s2
move,0.0,1046,386,0.3842,1750045394.431,user1,s2
move,0.0,1046,386,0.3842,1750045394.44,user1,s2
move,185.6074,1045,385,0.3842,1750045394.448,user1,s2
move,396.6374,1044,382,0.3842,1750045394.455,user1,s2
move,497.2942,1044,378,0.3842,1750045394.464,user1,s2
move,501.531,1044,374,0.3842,1750045394.472,user1,s2
move,615.6325,1044,369,0.3842,1750045394.48,user1,s2
move,942.9337,1044,362,0.3842,1750045394.487,user1,s2
move,309.9697,1044,359,0.3842,1750045394.497,user1,s2
move,564.5853,1044,346,0.3842,1750045394.512,user1,s2
move,704.9961,1044,341,0.3842,1750045394.519,user1,s2
move,648.136,1044,335,0.3842,1750045394.528,user1,s2
move,432.6255,1044,332,0.3842,1750045394.535,user1,s2
move,592.3824,1044,327,0.3842,1750045394.543,user1,s2
move,511.4168,1045,323,0.3842,1750045394.551,user1,s2
move,732.3926,1069,250,0.3842,1750045394.616,user1,s2
move,914.6595,1071,243,0.3842,1750045394.623,user1,s2
move,836.7408,1074,237,0.3842,1750045394.631,user1,s2
move,780.6187,1077,232,0.3842,1750045394.639,user1,s2
move,761.6822,1079,226,0.3842,1750045394.647,user1,s2
move,548.3847,1081,222,0.3842,1750045394.655,user1,s2
move,305.0992,1082,220,0.3842,1750045394.663,user1,s2
move,466.448,1083,216,0.3842,1750045394.672,user1,s2
move,543.1288,1085,212,0.3842,1750045394.68,user1,s2
move,299.3727,1086,210,0.3842,1750045394.687,user1,s2
move,257.241,1087,208,0.3842,1750045394.696,user1,s2
move,200.6645,1088,207,0.3842,1750045394.703,user1,s2
move,250.3913,1088,205,0.3842,1750045394.711,user1,s2
move,168.5604,1089,204,0.3842,1750045394.719,user1,s2
move,249.832,1089,202,0.3842,1750045394.727,user1,s2
move,176.6684,1090,201,0.3842,1750045394.735,user1,s2
move,128.2191,1091,201,0.3842,1750045394.743,user1,s2
move,169.9903,1092,200,0.3842,1750045394.752,user1,s2
move,125.4765,1092,199,0.3842,1750045394.759,user1,s2
move,125.2929,1092,198,0.3842,1750045394.767,user1,s2
move,125.4015,1093,198,0.3842,1750045394.775,user1,s2
move,402.194,1094,195,0.3842,1750045394.783,user1,s2
move,695.0803,1098,191,0.3842,1750045394.791,user1,s2
move,529.044,1101,188,0.3842,1750045394.799,user1,s2
move,675.3077,1103,183,0.3842,1750045394.807,user1,s2
move,528.6511,1106,180,0.3842,1750045394.815,user1,s2
move,354.7314,1108,178,0.3842,1750045394.823,user1,s2
move,387.7438,1109,175,0.3842,1750045394.832,user1,s2
move,362.0055,1111,173,0.3842,1750045394.839,user1,s2
move,125.4953,1111,172,0.3842,1750045394.847,user1,s2
move,124.8602,1111,171,0.3842,1750045394.855,user1,s2
move,247.5611,1111,169,0.3842,1750045394.863,user1,s2
move,63.0533,1112,169,0.3842,1750045394.879,user1,s2
move,0.0,1112,169,0.3842,1750045394.975,user1,s2
move,62.2809,1112,170,0.3842,1750045394.991,user1,s2
move,35.1812,1112,171,0.3842,1750045395.02,user1,s2
move,0.0,1111,174,0.3842,1750045395.02,user1,s2
move,90.0916,1110,174,0.3842,1750045395.031,user1,s2
move,164.3023,1109,175,0.3842,1750045395.04,user1,s2
move,403.4581,1107,177,0.3842,1750045395.047,user1,s2
move,228.5226,1107,179,0.3842,1750045395.055,user1,s2
move,143.2921,1107,180,0.3842,1750045395.062,user1,s2
move,119.9126,1107,181,0.3842,1750045395.071,user1,s2
move,224.8294,1107,183,0.3842,1750045395.08,user1,s2
move,134.3295,1106,183,0.3842,1750045395.087,user1,s2
move,0.0,1106,183,0.3842,1750045395.095,user1,s2
move,181.4624,1105,184,0.3842,1750045395.103,user1,s2
move,227.6297,1105,186,0.3842,1750045395.112,user1,s2
move,23.4126,1101,187,0.3842,1750045395.288,user1,s2
move,762.856,1084,189,0.3842,1750045395.304,user1,s2
move,886.59,1077,190,0.3842,1750045395.312,user1,s2
move,955.4579,1070,193,0.3842,1750045395.32,user1,s2
move,560.779,1066,195,0.3842,1750045395.327,user1,s2
move,587.2729,1054,200,0.3842,1750045395.343,user1,s2
move,551.4154,1050,202,0.3842,1750045395.351,user1,s2
move,709.9511,1046,206,0.3842,1750045395.359,user1,s2
move,870.3148,1039,208,0.3842,1750045395.367,user1,s2
move,882.6322,1034,213,0.3842,1750045395.375,user1,s2
move,848.0934,1019,220,0.3842,1750045395.391,user1,s2
move,675.4491,1014,222,0.3842,1750045395.399,user1,s2
move,867.7431,1003,232,0.3842,1750045395.415,user1,s2
move,891.2003,997,236,0.3842,1750045395.423,user1,s2
move,430.7447,994,239,0.3842,1750045395.433,user1,s2
move,910.8437,990,243,0.3842,1750045395.439,user1,s2
move,799.9717,985,247,0.3842,1750045395.447,user1,s2
move,590.4975,981,250,0.3842,1750045395.455,user1,s2
move,709.3144,977,254,0.3842,1750045395.463,user1,s2
move,730.795,972,257,0.3842,1750045395.471,user1,s2
move,730.9028,968,261,0.3842,1750045395.479,user1,s2
move,941.6627,962,266,0.3842,1750045395.487,user1,s2
move,532.1449,959,269,0.3842,1750045395.495,user1,s2
move,469.2871,957,272,0.3842,1750045395.503,user1,s2
move,536.2663,954,275,0.3842,1750045395.511,user1,s2
move,639.6542,953,280,0.3842,1750045395.519,user1,s2
move,841.4201,950,286,0.3842,1750045395.527,user1,s2
move,993.0749,945,292,0.3842,1750045395.535,user1,s2
move,994.0198,941,299,0.3842,1750045395.543,user1,s2
move,941.0405,936,305,0.3842,1750045395.551,user1,s2
move,903.8507,932,311,0.3842,1750045395.559,user1,s2
move,393.1107,566,474,0.3842,1750045395.735,user1,s2
move,244.2881,564,474,0.3842,1750045395.744,user1,s2
move,133.4788,563,474,0.3842,1750045395.751,user1,s2
move,247.0362,561,474,0.3842,1750045395.759,user1,s2
move,761.649,555,475,0.3842,1750045395.767,user1,s2
move,939.9527,370,480,0.3842,1750045395.887,user1,s2
move,495.2684,366,480,0.3842,1750045395.895,user1,s2
move,381.231,363,480,0.3842,1750045395.903,user1,s2
move,277.0679,361,481,0.3842,1750045395.911,user1,s2
move,0.0,361,481,0.3842,1750045395.919,user1,s2
move,116.9568,360,481,0.3842,1750045395.927,user1,s2
move,25.4578,359,481,0.3842,1750045395.967,user1,s2
move,393.8811,356,482,0.3842,1750045395.975,user1,s2
move,820.9867,339,482,0.3842,1750045395.991,user1,s2
move,873.0338,332,482,0.3842,1750045395.999,user1,s2
move,629.5802,327,483,0.3842,1750045396.007,user1,s2
move,564.6507,323,484,0.3842,1750045396.014,user1,s2
move,391.2784,320,485,0.3842,1750045396.023,user1,s2
move,273.6605,317,485,0.3842,1750045396.034,user1,s2
move,634.104,314,486,0.3842,1750045396.039,user1,s2
move,396.6374,311,487,0.3842,1750045396.046,user1,s2
move,348.2195,308,487,0.3842,1750045396.055,user1,s2
move,505.6883,304,489,0.3842,1750045396.064,user1,s2
move,389.8292,302,491,0.3842,1750045396.071,user1,s2
move,547.4031,298,492,0.3842,1750045396.079,user1,s2
move,414.7317,295,494,0.3842,1750045396.087,user1,s2
move,385.7591,292,495,0.3842,1750045396.096,user1,s2
move,453.3308,289,496,0.3842,1750045396.103,user1,s2
move,249.1697,288,498,0.3842,1750045396.112,user1,s2
move,251.1634,286,498,0.3842,1750045396.12,user1,s2
move,176.034,285,499,0.3842,1750045396.128,user1,s2
move,137.5949,284,499,0.3842,1750045396.135,user1,s2
move,125.394,284,500,0.3842,1750045396.143,user1,s2
move,125.6758,283,500,0.3842,1750045396.151,user1,s2
move,358.993,281,502,0.3842,1750045396.159,user1,s2
move,280.063,279,503,0.3842,1750045396.167,user1,s2
move,278.781,277,504,0.3842,1750045396.175,user1,s2
move,254.2388,275,504,0.3842,1750045396.183,user1,s2
move,119.1801,274,504,0.3842,1750045396.191,user1,s2
move,413.6716,271,505,0.3842,1750045396.199,user1,s2
move,231.7359,269,505,0.3842,1750045396.207,user1,s2
move,182.8553,268,506,0.3842,1750045396.215,user1,s2
move,235.9864,266,506,0.3842,1750045396.223,user1,s2
move,406.3962,263,507,0.3842,1750045396.231,user1,s2
move,387.6795,260,507,0.3842,1750045396.239,user1,s2
move,491.8995,256,507,0.3842,1750045396.247,user1,s2
move,359.8614,253,507,0.3842,1750045396.255,user1,s2
move,518.5515,249,507,0.3842,1750045396.263,user1,s2
move,123.3691,248,507,0.3842,1750045396.271,user1,s2
move,126.3687,247,507,0.3842,1750045396.279,user1,s2
move,49.2615,244,513,0.3842,1750045396.415,user1,s2
move,900.7904,242,520,0.3842,1750045396.423,user1,s2
move,290.6877,241,522,0.3842,1750045396.431,user1,s2
move,372.2267,240,525,0.3842,1750045396.44,user1,s2
move,298.2873,239,527,0.3842,1750045396.447,user1,s2
move,704.6836,237,533,0.3842,1750045396.456,user1,s2
move,509.8711,235,536,0.3842,1750045396.463,user1,s2
move,401.4271,234,539,0.3842,1750045396.471,user1,s2
move,508.6341,233,543,0.3842,1750045396.479,user1,s2
move,771.2968,232,549,0.3842,1750045396.487,user1,s2
move,919.7287,230,556,0.3842,1750045396.495,user1,s2
move,844.8428,229,563,0.3842,1750045396.503,user1,s2
move,955.3604,219,596,0.3842,1750045396.535,user1,s2
move,891.9544,215,639,0.3842,1750045396.576,user1,s2
move,976.75,215,646,0.3842,1750045396.583,user1,s2
move,917.4897,215,654,0.3842,1750045396.591,user1,s2
move,898.5702,216,661,0.3842,1750045396.599,user1,s2
move,390.5985,217,664,0.3842,1750045396.607,user1,s2
move,649.4636,218,669,0.3842,1750045396.615,user1,s2
move,867.8081,219,676,0.3842,1750045396.623,user1,s2
move,508.8586,220,680,0.3842,1750045396.631,user1,s2
move,588.6082,220,685,0.3842,1750045396.64,user1,s2
move,491.2664,221,689,0.3842,1750045396.648,user1,s2
move,601.2693,221,693,0.3842,1750045396.655,user1,s2
move,398.8919,222,696,0.3842,1750045396.663,user1,s2
move,254.5705,222,698,0.3842,1750045396.671,user1,s2
move,494.2179,222,702,0.3842,1750045396.679,user1,s2
move,374.1017,222,705,0.3842,1750045396.687,user1,s2
move,251.0883,222,707,0.3842,1750045396.695,user1,s2
move,250.5782,222,709,0.3842,1750045396.703,user1,s2
move,125.379,222,710,0.3842,1750045396.711,user1,s2
move,0.0,222,710,0.3842,1750045396.719,user1,s2
move,127.3703,222,711,0.3842,1750045396.727,user1,s2
move,127.0616,222,712,0.3842,1750045396.735,user1,s2
move,123.62,222,713,0.3842,1750045396.743,user1,s2
move,0.0,222,713,0.3842,1750045396.751,user1,s2
move,225.901,222,715,0.3842,1750045396.76,user1,s2
move,0.0,222,715,0.3842,1750045396.768,user1,s2
move,375.9011,222,718,0.3842,1750045396.776,user1,s2
move,400.7424,222,721,0.3842,1750045396.783,user1,s2
move,242.1514,222,723,0.3842,1750045396.791,user1,s2
move,532.2045,222,727,0.3842,1750045396.799,user1,s2
move,509.4132,223,731,0.3842,1750045396.807,user1,s2
move,525.1293,224,735,0.3842,1750045396.815,user1,s2
move,756.8186,230,749,0.3842,1750045396.832,user1,s2
move,997.56,233,756,0.3842,1750045396.839,user1,s2
move,811.5243,235,762,0.3842,1750045396.847,user1,s2
move,849.935,249,796,0.3842,1750045396.879,user1,s2
move,953.4046,261,823,0.3842,1750045396.903,user1,s2
move,673.1514,295,867,0.3842,1750045396.951,user1,s2
move,789.2747,305,879,0.3842,1750045396.968,user1,s2
move,645.7146,309,882,0.3842,1750045396.975,user1,s2
move,854.0833,314,886,0.3842,1750045396.983,user1,s2
move,412.6157,316,889,0.3842,1750045396.992,user1,s2
move,740.6209,321,892,0.3842,1750045396.999,user1,s2
move,560.556,325,895,0.3842,1750045397.008,user1,s2
move,974.2613,394,953,0.3842,1750045397.079,user1,s2
move,548.3629,398,957,0.3842,1750045397.09,user1,s2
move,978.9712,401,961,0.3842,1750045397.095,user1,s2
move,910.5671,428,988,0.3842,1750045397.127,user1,s2
move,630.0592,446,1002,0.3842,1750045397.151,user1,s2
move,811.6243,451,1006,0.3842,1750045397.159,user1,s2
move,526.6741,455,1008,0.3842,1750045397.167,user1,s2
move,785.0347,461,1010,0.3842,1750045397.175,user1,s2
move,824.8772,466,1013,0.3842,1750045397.182,user1,s2
move,669.3854,472,1014,0.3842,1750045397.192,user1,s2
move,852.7169,478,1017,0.3842,1750045397.199,user1,s2
move,913.1222,485,1018,0.3842,1750045397.207,user1,s2
move,850.8049,1034,974,0.3842,1750045397.359,user1,s2
move,620.1839,1038,971,0.3842,1750045397.367,user1,s2
move,267.4218,1040,970,0.3842,1750045397.376,user1,s2
move,544.6104,1044,969,0.3842,1750045397.383,user1,s2
move,407.2823,1047,968,0.3842,1750045397.391,user1,s2
move,515.9638,1051,967,0.3842,1750045397.399,user1,s2
move,276.2437,1053,966,0.3842,1750045397.407,user1,s2
move,509.6669,1057,966,0.3842,1750045397.415,user1,s2
move,390.6791,1060,965,0.3842,1750045397.423,user1,s2
move,704.1203,1065,965,0.3842,1750045397.43,user1,s2
move,108.5314,1066,965,0.3842,1750045397.439,user1,s2
move,250.923,1068,965,0.3842,1750045397.447,user1,s2
move,260.5239,1070,965,0.3842,1750045397.455,user1,s2
move,373.6685,1073,965,0.3842,1750045397.463,user1,s2
move,497.4122,1108,965,0.3842,1750045397.495,user1,s2
move,235.9598,1110,965,0.3842,1750045397.503,user1,s2
move,0.0,1110,965,0.3842,1750045397.536,user1,s2
move,130.7696,1110,966,0.3842,1750045397.543,user1,s2
move,395.0431,1110,969,0.3842,1750045397.551,user1,s2
move,371.539,1110,972,0.3842,1750045397.559,user1,s2
move,235.4168,1110,974,0.3842,1750045397.567,user1,s2
move,557.7443,1108,978,0.3842,1750045397.575,user1,s2
move,977.9259,1100,992,0.3842,1750045397.592,user1,s2
move,836.9513,1055,1034,0.3842,1750045397.639,user1,s2
move,458.3216,1053,1037,0.3842,1750045397.647,user1,s2
move,415.0048,1052,1040,0.3842,1750045397.655,user1,s2
move,396.2463,1049,1041,0.3842,1750045397.663,user1,s2
move,280.7252,1048,1043,0.3842,1750045397.671,user1,s2
move,112.8229,1048,1044,0.3842,1750045397.68,user1,s2
move,130.9451,1048,1045,0.3842,1750045397.687,user1,s2
move,0.0,1048,1045,0.3842,1750045397.695,user1,s2
move,59.4203,1047,1045,0.3842,1750045397.712,user1,s2
move,32.512,1047,1046,0.3842,1750045397.743,user1,s2
move,58.9601,1047,1047,0.3842,1750045397.759,user1,s2
move,0.0,1047,1047,0.3842,1750045397.767,user1,s2
move,123.9378,1047,1048,0.3842,1750045397.776,user1,s2
move,145.1266,1047,1049,0.3842,1750045397.782,user1,s2
move,115.4184,1047,1050,0.3842,1750045397.791,user1,s2
move,127.5524,1046,1050,0.3842,1750045397.799,user1,s2
move,0.0,1046,1050,0.3842,1750045397.807,user1,s2
move,174.025,1045,1051,0.3842,1750045397.815,user1,s2
move,279.6621,1044,1053,0.3842,1750045397.823,user1,s2
move,110.8428,1043,1054,0.3842,1750045397.836,user1,s2
move,823.6103,1041,1056,0.3842,1750045397.839,user1,s2
move,333.4537,1039,1058,0.3842,1750045397.848,user1,s2
move,392.3822,1037,1060,0.3842,1750045397.855,user1,s2
move,159.8136,1036,1061,0.3842,1750045397.864,user1,s2
move,0.0,1036,1061,0.3842,1750045397.871,user1,s2
move,177.3869,1035,1062,0.3842,1750045397.879,user1,s2
move,60.4036,1035,1063,0.3842,1750045397.896,user1,s2
move,125.4503,1034,1063,0.3842,1750045397.904,user1,s2
