event,mouse_speed,x,y,time_of_day,timestamp,user_id,session_id
move,577.4914,1151,1002,0.8246,1750083444.668,user1,s5
move,507.4401,1150,1006,0.8246,1750083444.676,user1,s5
move,527.2811,1148,1010,0.8246,1750083444.685,user1,s5
move,546.3426,1145,1013,0.8246,1750083444.693,user1,s5
move,662.2097,1142,1017,0.8246,1750083444.7,user1,s5
move,525.5084,1138,1019,0.8246,1750083444.709,user1,s5
move,587.2729,1134,1021,0.8246,1750083444.716,user1,s5
move,900.7904,1127,1023,0.8246,1750083444.724,user1,s5
move,854.4603,1120,1025,0.8246,1750083444.733,user1,s5
move,953.1498,1113,1026,0.8246,1750083444.74,user1,s5
move,956.2207,1097,1029,0.8246,1750083444.756,user1,s5
move,929.5113,1080,1033,0.8246,1750083444.773,user1,s5
move,722.9719,1074,1034,0.8246,1750083444.781,user1,s5
move,671.0649,1069,1035,0.8246,1750083444.789,user1,s5
move,492.2172,1065,1036,0.8246,1750083444.797,user1,s5
move,442.5906,1062,1037,0.8246,1750083444.804,user1,s5
move,251.6974,1060,1038,0.8246,1750083444.813,user1,s5
move,127.5485,1059,1038,0.8246,1750083444.821,user1,s5
move,132.0833,1058,1038,0.8246,1750083444.829,user1,s5
move,133.1272,1057,1038,0.8246,1750083444.836,user1,s5
move,0.0,1057,1038,0.8246,1750083444.844,user1,s5
move,179.5182,1056,1039,0.8246,1750083444.852,user1,s5
move,118.7347,1055,1039,0.8246,1750083444.861,user1,s5
move,0.0,1055,1039,0.8246,1750083444.869,user1,s5
move,61.6818,1054,1039,0.8246,1750083444.885,user1,s5
move,41.536,1053,1039,0.8246,1750083444.909,user1,s5
move,128.2466,1053,1040,0.8246,1750083444.917,user1,s5
move,62.136,1052,1040,0.8246,1750083444.933,user1,s5
move,170.7586,1051,1041,0.8246,1750083444.941,user1,s5
move,411.9372,1048,1042,0.8246,1750083444.949,user1,s5
move,538.8576,1044,1043,0.8246,1750083444.957,user1,s5
move,454.9025,1041,1045,0.8246,1750083444.964,user1,s5
move,374.8747,1039,1047,0.8246,1750083444.972,user1,s5
move,361.8188,1036,1048,0.8246,1750083444.981,user1,s5
move,241.5378,1034,1048,0.8246,1750083444.989,user1,s5
move,313.2933,1033,1050,0.8246,1750083444.996,user1,s5
move,0.0,1033,1050,0.8246,1750083445.005,user1,s5
move,136.2716,1033,1051,0.8246,1750083445.013,user1,s5
move,121.5458,1032,1051,0.8246,1750083445.021,user1,s5
click,,1032,1051,0.8246,1750083445.444,user1,s5
move,0.0,1032,1051,0.8246,1750083445.453,user1,s5
move,0.0,1032,1051,0.8246,1750083445.461,user1,s5
move,125.7851,1033,1051,0.8246,1750083445.469,user1,s5
move,179.774,1034,1050,0.8246,1750083445.477,user1,s5
move,125.6419,1035,1050,0.8246,1750083445.485,user1,s5
move,0.0,1035,1050,0.8246,1750083445.828,user1,s5
move,963.3533,1028,1047,0.8246,1750083445.836,user1,s5
move,794.944,1466,486,0.8246,1750083446.101,user1,s5
move,125.3678,1467,486,0.8246,1750083446.109,user1,s5
move,0.0,1467,486,0.8246,1750083446.116,user1,s5
move,20.6843,1469,486,0.8246,1750083446.213,user1,s5
move,485.0776,1471,483,0.8246,1750083446.22,user1,s5
move,583.5147,1475,480,0.8246,1750083446.229,user1,s5
move,393.659,1478,479,0.8246,1750083446.237,user1,s5
move,560.0423,1480,475,0.8246,1750083446.245,user1,s5
move,413.5298,1481,472,0.8246,1750083446.253,user1,s5
move,949.8539,1486,466,0.8246,1750083446.261,user1,s5
move,969.6759,1496,451,0.8246,1750083446.277,user1,s5
move,503.79,1545,324,0.8246,1750083446.373,user1,s5
move,126.567,1545,323,0.8246,1750083446.381,user1,s5
move,42.6458,1545,322,0.8246,1750083446.404,user1,s5
move,385.9789,1191,-1,0.8246,1750083446.517,user1,s5
move,192.237,1198,-4,0.8246,1750083446.557,user1,s5
move,650.3792,1203,-2,0.8246,1750083446.565,user1,s5
move,754.7558,1209,-2,0.8246,1750083446.573,user1,s5
move,752.8388,1215,-1,0.8246,1750083446.581,user1,s5
move,499.1214,1714,108,0.8246,1750083446.717,user1,s5
move,184.5277,1715,109,0.8246,1750083446.724,user1,s5
move,0.0,1715,109,0.8246,1750083446.853,user1,s5
move,395.1423,1715,106,0.8246,1750083446.861,user1,s5
move,707.0243,1715,100,0.8246,1750083446.869,user1,s5
move,497.2648,1715,96,0.8246,1750083446.877,user1,s5
move,559.2277,1714,92,0.8246,1750083446.885,user1,s5
move,997.0386,1713,84,0.8246,1750083446.893,user1,s5
move,418.0797,1711,81,0.8246,1750083446.901,user1,s5
move,570.4809,1710,77,0.8246,1750083446.908,user1,s5
move,753.4826,1708,71,0.8246,1750083446.917,user1,s5
move,596.2901,1706,67,0.8246,1750083446.924,user1,s5
move,375.504,1705,64,0.8246,1750083446.933,user1,s5
move,489.9719,1704,60,0.8246,1750083446.941,user1,s5
move,274.8651,1704,58,0.8246,1750083446.948,user1,s5
move,251.5853,1704,56,0.8246,1750083446.956,user1,s5
move,124.2536,1704,55,0.8246,1750083446.964,user1,s5
move,115.673,1704,54,0.8246,1750083446.973,user1,s5
move,149.1202,1704,53,0.8246,1750083446.98,user1,s5
move,116.6218,1704,52,0.8246,1750083446.988,user1,s5
move,229.1656,1704,50,0.8246,1750083446.997,user1,s5
move,295.0127,1706,49,0.8246,1750083447.005,user1,s5
move,172.6824,1707,48,0.8246,1750083447.013,user1,s5
move,404.7962,1708,45,0.8246,1750083447.021,user1,s5
move,379.6737,1710,43,0.8246,1750083447.028,user1,s5
move,606.5866,1714,40,0.8246,1750083447.036,user1,s5
move,561.8541,1718,38,0.8246,1750083447.044,user1,s5
move,769.3254,1724,36,0.8246,1750083447.053,user1,s5
move,718.8732,1729,33,0.8246,1750083447.061,user1,s5
move,916.8766,1736,32,0.8246,1750083447.068,user1,s5
move,911.03,1743,30,0.8246,1750083447.076,user1,s5
move,895.234,1750,29,0.8246,1750083447.084,user1,s5
move,627.5218,1755,27,0.8246,1750083447.093,user1,s5
move,626.4085,1760,26,0.8246,1750083447.101,user1,s5
move,543.7029,1764,25,0.8246,1750083447.109,user1,s5
move,436.7463,1767,23,0.8246,1750083447.117,user1,s5
move,294.5587,1769,22,0.8246,1750083447.124,user1,s5
move,255.3986,1771,21,0.8246,1750083447.133,user1,s5
move,286.8733,1773,20,0.8246,1750083447.141,user1,s5
move,173.5413,1774,19,0.8246,1750083447.149,user1,s5
move,0.0,1774,19,0.8246,1750083447.156,user1,s5
move,0.0,1774,19,0.8246,1750083447.165,user1,s5
move,42.0739,1775,19,0.8246,1750083447.189,user1,s5
move,20.8814,1775,18,0.8246,1750083447.237,user1,s5
click,,1775,18,0.8246,1750083447.341,user1,s5
move,11.2568,1772,16,0.8246,1750083447.557,user1,s5
move,416.3335,1769,15,0.8246,1750083447.565,user1,s5
move,705.3597,1763,15,0.8246,1750083447.573,user1,s5
move,635.9631,1758,15,0.8246,1750083447.581,user1,s5
move,354.5618,723,395,0.8246,1750083447.821,user1,s5
move,441.6312,720,397,0.8246,1750083447.829,user1,s5
move,235.6086,718,397,0.8246,1750083447.838,user1,s5
move,185.4623,717,398,0.8246,1750083447.845,user1,s5
move,0.0,717,398,0.8246,1750083447.853,user1,s5
move,0.0,717,398,0.8246,1750083447.933,user1,s5
move,740.8468,851,331,0.8246,1750083448.037,user1,s5
move,117.5402,852,331,0.8246,1750083448.045,user1,s5
move,122.3293,853,331,0.8246,1750083448.054,user1,s5
move,15.7864,854,331,0.8246,1750083448.117,user1,s5
move,0.0,854,331,0.8246,1750083448.133,user1,s5
move,63.9035,855,331,0.8246,1750083448.149,user1,s5
move,0.0,855,331,0.8246,1750083448.157,user1,s5
move,4.3179,857,331,0.8246,1750083448.62,user1,s5
move,757.8703,862,327,0.8246,1750083448.629,user1,s5
move,260.0729,864,326,0.8246,1750083448.637,user1,s5
move,172.0763,865,325,0.8246,1750083448.645,user1,s5
move,188.336,866,324,0.8246,1750083448.653,user1,s5
move,10.3953,867,324,0.8246,1750083448.749,user1,s5
move,832.5335,1072,1088,0.8246,1750083448.965,user1,s5
move,876.3526,1078,1084,0.8246,1750083448.973,user1,s5
move,525.3424,1081,1081,0.8246,1750083448.981,user1,s5
move,279.313,1081,1079,0.8246,1750083448.988,user1,s5
move,111.0368,1081,1080,0.8246,1750083448.997,user1,s5
move,25.3289,1082,1079,0.8246,1750083449.053,user1,s5
move,888.058,1087,1075,0.8246,1750083449.06,user1,s5
move,974.6671,1093,1070,0.8246,1750083449.068,user1,s5
move,783.2595,1099,1067,0.8246,1750083449.077,user1,s5
move,763.9496,1103,1062,0.8246,1750083449.085,user1,s5
move,610.2381,1107,1060,0.8246,1750083449.093,user1,s5
move,390.8172,1110,1059,0.8246,1750083449.101,user1,s5
move,356.5951,1113,1058,0.8246,1750083449.11,user1,s5
move,454.2935,1116,1057,0.8246,1750083449.117,user1,s5
move,234.2663,1118,1057,0.8246,1750083449.125,user1,s5
move,558.2256,1122,1055,0.8246,1750083449.133,user1,s5
move,416.3989,1125,1054,0.8246,1750083449.141,user1,s5
move,424.8807,1128,1052,0.8246,1750083449.149,user1,s5
move,396.4832,1131,1051,0.8246,1750083449.157,user1,s5
move,307.9948,1132,1049,0.8246,1750083449.165,user1,s5
move,494.0214,1136,1047,0.8246,1750083449.174,user1,s5
move,992.561,1151,1041,0.8246,1750083449.189,user1,s5
move,955.4579,1176,1030,0.8246,1750083449.213,user1,s5
move,793.1799,1182,1028,0.8246,1750083449.221,user1,s5
move,250.908,1184,1028,0.8246,1750083449.229,user1,s5
move,243.8265,1186,1028,0.8246,1750083449.238,user1,s5
move,130.8267,1187,1028,0.8246,1750083449.245,user1,s5
move,121.7682,1188,1028,0.8246,1750083449.253,user1,s5
move,125.364,1189,1028,0.8246,1750083449.261,user1,s5
move,15.8026,1190,1028,0.8246,1750083449.325,user1,s5
move,0.0,1190,1028,0.8246,1750083449.333,user1,s5
move,62.9605,1190,1029,0.8246,1750083449.349,user1,s5
move,170.8717,1191,1030,0.8246,1750083449.357,user1,s5
move,514.2913,1195,1031,0.8246,1750083449.365,user1,s5
move,625.3435,1200,1031,0.8246,1750083449.373,user1,s5
move,844.1185,1245,1037,0.8246,1750083449.413,user1,s5
move,125.4165,1246,1037,0.8246,1750083449.421,user1,s5
move,88.5677,1247,1038,0.8246,1750083449.437,user1,s5
move,149.9091,1240,1040,0.8246,1750083449.485,user1,s5
move,890.5706,867,1080,0.8246,1750083449.661,user1,s5
move,517.4304,863,1081,0.8246,1750083449.669,user1,s5
move,270.2887,862,1079,0.8246,1750083449.678,user1,s5
move,141.5608,861,1079,0.8246,1750083449.685,user1,s5
move,118.681,861,1080,0.8246,1750083449.693,user1,s5
move,13.8416,861,1079,0.8246,1750083449.765,user1,s5
move,125.394,860,1079,0.8246,1750083449.773,user1,s5
move,177.4665,859,1078,0.8246,1750083449.781,user1,s5
move,125.9437,858,1078,0.8246,1750083449.789,user1,s5
move,232.9522,858,1076,0.8246,1750083449.798,user1,s5
move,141.2461,858,1075,0.8246,1750083449.805,user1,s5
move,127.0693,857,1075,0.8246,1750083449.813,user1,s5
move,123.5145,857,1074,0.8246,1750083449.821,user1,s5
move,243.2679,857,1072,0.8246,1750083449.829,user1,s5
move,0.0,857,1072,0.8246,1750083449.837,user1,s5
move,131.2196,857,1071,0.8246,1750083449.845,user1,s5
move,60.6622,857,1070,0.8246,1750083449.861,user1,s5
move,0.0,857,1070,0.8246,1750083449.877,user1,s5
move,0.0,857,1070,0.8246,1750083449.886,user1,s5
move,0.0,857,1070,0.8246,1750083449.901,user1,s5
move,123.8427,857,1069,0.8246,1750083449.909,user1,s5
move,62.6174,857,1068,0.8246,1750083449.925,user1,s5
move,177.525,858,1067,0.8246,1750083449.933,user1,s5
move,0.0,858,1067,0.8246,1750083449.941,user1,s5
move,234.4955,858,1065,0.8246,1750083449.949,user1,s5
move,125.2592,858,1064,0.8246,1750083449.957,user1,s5
move,280.7504,859,1062,0.8246,1750083449.965,user1,s5
move,125.2891,859,1061,0.8246,1750083449.973,user1,s5
move,125.5554,859,1060,0.8246,1750083449.981,user1,s5
move,134.6659,860,1060,0.8246,1750083449.989,user1,s5
move,60.6359,860,1059,0.8247,1750083450.005,user1,s5
move,41.6995,860,1058,0.8247,1750083450.029,user1,s5
move,0.0,860,1058,0.8247,1750083450.661,user1,s5
move,746.095,856,1054,0.8247,1750083450.668,user1,s5
move,607.7997,559,547,0.8247,1750083450.853,user1,s5
move,979.2121,572,526,0.8247,1750083450.877,user1,s5
move,869.3852,577,521,0.8247,1750083450.885,user1,s5
move,964.7356,583,516,0.8247,1750083450.893,user1,s5
move,540.0639,690,452,0.8247,1750083450.989,user1,s5
move,531.4341,694,450,0.8247,1750083450.997,user1,s5
move,517.09,698,449,0.8247,1750083451.005,user1,s5
move,250.848,700,449,0.8247,1750083451.013,user1,s5
move,375.7664,703,449,0.8247,1750083451.021,user1,s5
move,408.9344,706,449,0.8247,1750083451.029,user1,s5
move,463.7408,710,449,0.8247,1750083451.037,user1,s5
move,381.7515,713,449,0.8247,1750083451.045,user1,s5
move,126.6205,714,449,0.8247,1750083451.053,user1,s5
move,125.3903,715,449,0.8247,1750083451.061,user1,s5
move,122.6548,716,449,0.8247,1750083451.069,user1,s5
move,0.0,716,449,0.8247,1750083451.077,user1,s5
move,250.9005,718,449,0.8247,1750083451.085,user1,s5
move,121.5776,719,449,0.8247,1750083451.093,user1,s5
move,371.8135,722,449,0.8247,1750083451.101,user1,s5
move,137.0688,723,449,0.8247,1750083451.109,user1,s5
move,124.158,724,449,0.8247,1750083451.117,user1,s5
move,158.6425,725,450,0.8247,1750083451.126,user1,s5
move,142.4889,726,450,0.8247,1750083451.133,user1,s5
move,0.0,726,450,0.8247,1750083451.141,user1,s5
move,187.8647,727,451,0.8247,1750083451.149,user1,s5
move,40.8304,728,451,0.8247,1750083451.173,user1,s5
move,0.0,728,451,0.8247,1750083451.189,user1,s5
move,3.7897,729,451,0.8247,1750083451.453,user1,s5
move,899.4695,1034,614,0.8247,1750083451.517,user1,s5
move,122.6369,1035,614,0.8247,1750083451.525,user1,s5
move,246.898,1035,616,0.8247,1750083451.533,user1,s5
move,125.3153,1035,617,0.8247,1750083451.541,user1,s5
move,0.0,1035,617,0.8247,1750083451.549,user1,s5
move,0.0,1035,617,0.8247,1750083452.23,user1,s5
move,629.9324,1028,605,0.8247,1750083452.245,user1,s5
move,288.054,1027,603,0.8247,1750083452.253,user1,s5
move,561.3664,1025,599,0.8247,1750083452.261,user1,s5
move,284.5149,1024,597,0.8247,1750083452.269,user1,s5
move,246.9344,1024,595,0.8247,1750083452.277,user1,s5
move,167.8782,1023,594,0.8247,1750083452.285,user1,s5
move,280.3308,1022,592,0.8247,1750083452.293,user1,s5
move,133.2583,1022,591,0.8247,1750083452.301,user1,s5
move,112.8836,1022,590,0.8247,1750083452.309,user1,s5
move,453.703,1021,587,0.8247,1750083452.316,user1,s5
move,276.4065,1020,585,0.8247,1750083452.324,user1,s5
move,0.0,1020,585,0.8247,1750083452.333,user1,s5
move,123.322,1020,584,0.8247,1750083452.341,user1,s5
move,238.7264,1020,582,0.8247,1750083452.349,user1,s5
move,657.3938,1020,577,0.8247,1750083452.357,user1,s5
move,254.6014,1020,575,0.8247,1750083452.365,user1,s5
move,246.9417,1020,573,0.8247,1750083452.373,user1,s5
move,0.0,1020,573,0.8247,1750083452.381,user1,s5
move,123.2242,1020,572,0.8247,1750083452.389,user1,s5
move,136.0462,1020,571,0.8247,1750083452.397,user1,s5
move,123.4817,1020,570,0.8247,1750083452.405,user1,s5
move,127.4206,1021,570,0.8247,1750083452.412,user1,s5
move,123.5145,1021,569,0.8247,1750083452.421,user1,s5
move,153.1932,1022,568,0.8247,1750083452.43,user1,s5
move,140.6541,1023,568,0.8247,1750083452.437,user1,s5
move,0.0,1023,568,0.8247,1750083452.445,user1,s5
move,182.4727,1024,567,0.8247,1750083452.453,user1,s5
move,280.5405,1026,566,0.8247,1750083452.461,user1,s5
move,278.6733,1028,565,0.8247,1750083452.469,user1,s5
move,492.1611,1032,564,0.8247,1750083452.477,user1,s5
move,489.7027,1036,564,0.8247,1750083452.485,user1,s5
move,590.7279,1040,563,0.8247,1750083452.492,user1,s5
move,802.9352,1047,563,0.8247,1750083452.501,user1,s5
move,751.7572,1053,563,0.8247,1750083452.509,user1,s5
move,718.9825,1059,563,0.8247,1750083452.517,user1,s5
move,425.0553,1062,563,0.8247,1750083452.524,user1,s5
move,224.8655,1064,563,0.8247,1750083452.533,user1,s5
move,142.3728,1065,563,0.8247,1750083452.54,user1,s5
move,0.0,1065,563,0.8247,1750083452.565,user1,s5
move,127.6222,1066,563,0.8247,1750083452.573,user1,s5
move,118.7852,1067,563,0.8247,1750083452.581,user1,s5
move,87.0198,1058,563,0.8247,1750083452.684,user1,s5
move,753.6483,1024,563,0.8247,1750083452.717,user1,s5
move,400.4575,1021,562,0.8247,1750083452.724,user1,s5
move,396.7323,1018,561,0.8247,1750083452.732,user1,s5
move,115.2218,1017,561,0.8247,1750083452.741,user1,s5
move,126.5136,1016,561,0.8247,1750083452.749,user1,s5
move,133.828,1015,561,0.8247,1750083452.756,user1,s5
move,17.4933,1014,561,0.8247,1750083452.814,user1,s5
click,,1014,561,0.8247,1750083452.933,user1,s5
move,5.855,1008,560,0.8247,1750083453.853,user1,s5
move,619.8357,103,386,0.8247,1750083454.06,user1,s5
move,376.1933,100,386,0.8247,1750083454.068,user1,s5
move,126.7698,99,386,0.8247,1750083454.076,user1,s5
move,0.0,99,386,0.8247,1750083454.092,user1,s5
move,99.9763,113,398,0.8247,1750083454.277,user1,s5
move,578.4898,173,446,0.8247,1750083454.332,user1,s5
move,498.3875,176,449,0.8247,1750083454.341,user1,s5
move,452.0199,179,451,0.8247,1750083454.349,user1,s5
move,133.466,180,451,0.8247,1750083454.356,user1,s5
move,280.4314,181,453,0.8247,1750083454.364,user1,s5
move,354.689,183,455,0.8247,1750083454.372,user1,s5
move,168.8579,184,456,0.8247,1750083454.381,user1,s5
move,0.0,184,456,0.8247,1750083454.389,user1,s5
move,125.3191,185,456,0.8247,1750083454.397,user1,s5
move,177.4612,186,457,0.8247,1750083454.405,user1,s5
move,125.454,186,458,0.8247,1750083454.413,user1,s5
move,125.3865,187,458,0.8247,1750083454.421,user1,s5
move,0.0,187,458,0.8247,1750083454.43,user1,s5
move,202.7219,188,459,0.8247,1750083454.437,user1,s5
move,136.0859,189,459,0.8247,1750083454.444,user1,s5
move,0.0,189,459,0.8247,1750083454.453,user1,s5
move,188.9238,190,460,0.8247,1750083454.46,user1,s5
move,83.4737,191,461,0.8247,1750083454.477,user1,s5
move,140.475,192,461,0.8247,1750083454.484,user1,s5
move,0.0,192,461,0.8247,1750083454.492,user1,s5
move,117.9666,193,461,0.8247,1750083454.501,user1,s5
move,41.8055,194,461,0.8247,1750083454.525,user1,s5
move,64.2431,194,462,0.8247,1750083454.54,user1,s5
move,0.0,194,462,0.8247,1750083454.548,user1,s5
move,158.6043,195,463,0.8247,1750083454.557,user1,s5
move,125.5629,196,463,0.8247,1750083454.565,user1,s5
move,177.1432,197,464,0.8247,1750083454.573,user1,s5
move,123.3184,197,465,0.8247,1750083454.581,user1,s5
move,277.2399,199,466,0.8247,1750083454.589,user1,s5
move,123.3039,200,466,0.8247,1750083454.597,user1,s5
move,0.0,200,466,0.8247,1750083454.605,user1,s5
move,62.5344,200,467,0.8247,1750083454.621,user1,s5
move,17.7195,201,467,0.8247,1750083454.677,user1,s5
move,295.3844,203,466,0.8247,1750083454.685,user1,s5
move,531.9858,211,456,0.8247,1750083454.701,user1,s5
move,451.5745,213,453,0.8247,1750083454.709,user1,s5
move,354.9756,215,451,0.8247,1750083454.717,user1,s5
move,279.9877,217,450,0.8247,1750083454.725,user1,s5
move,63.4309,217,449,0.8247,1750083454.741,user1,s5
move,11.7351,220,446,0.8247,1750083455.102,user1,s5
move,627.4202,232,437,0.8247,1750083455.117,user1,s5
move,396.0216,235,436,0.8247,1750083455.125,user1,s5
move,182.3101,236,435,0.8247,1750083455.133,user1,s5
move,271.0699,238,434,0.8247,1750083455.141,user1,s5
move,177.2862,239,433,0.8247,1750083455.149,user1,s5
move,130.1286,240,433,0.8247,1750083455.157,user1,s5
move,0.0,240,433,0.8247,1750083455.165,user1,s5
move,123.7367,240,432,0.8247,1750083455.173,user1,s5
move,119.6868,241,432,0.8247,1750083455.181,user1,s5
click,,241,432,0.8247,1750083455.302,user1,s5
move,3.1456,242,432,0.8247,1750083455.499,user1,s5
move,23.129,243,428,0.8247,1750083455.677,user1,s5
move,521.57,253,418,0.8247,1750083455.693,user1,s5
move,657.0848,257,415,0.8247,1750083455.701,user1,s5
move,863.123,263,411,0.8247,1750083455.709,user1,s5
move,609.0529,277,406,0.8247,1750083455.725,user1,s5
move,482.0009,280,404,0.8247,1750083455.732,user1,s5
move,494.6882,283,401,0.8247,1750083455.741,user1,s5
move,690.4483,287,397,0.8247,1750083455.749,user1,s5
move,761.15,291,393,0.8247,1750083455.757,user1,s5
move,598.827,295,390,0.8247,1750083455.765,user1,s5
move,552.5173,298,387,0.8247,1750083455.773,user1,s5
move,576.8221,302,384,0.8247,1750083455.781,user1,s5
move,944.0178,307,379,0.8247,1750083455.789,user1,s5
move,841.3949,328,367,0.8247,1750083455.813,user1,s5
move,425.8498,445,320,0.8247,1750083455.917,user1,s5
move,279.1128,446,318,0.8247,1750083455.925,user1,s5
move,117.9467,447,318,0.8247,1750083455.933,user1,s5
move,135.5844,447,317,0.8247,1750083455.941,user1,s5
move,178.2773,448,316,0.8247,1750083455.949,user1,s5
move,233.1399,448,314,0.8247,1750083455.957,user1,s5
move,445.3771,450,311,0.8247,1750083455.965,user1,s5
move,516.6112,451,307,0.8247,1750083455.973,user1,s5
move,452.2091,453,304,0.8247,1750083455.981,user1,s5
move,613.633,456,300,0.8247,1750083455.989,user1,s5
move,631.9912,458,296,0.8247,1750083455.996,user1,s5
move,586.8786,461,292,0.8247,1750083456.005,user1,s5
move,533.741,464,289,0.8247,1750083456.013,user1,s5
move,560.4607,466,285,0.8247,1750083456.021,user1,s5
move,250.818,466,283,0.8247,1750083456.029,user1,s5
move,187.6211,467,282,0.8247,1750083456.036,user1,s5
move,143.1063,468,282,0.8247,1750083456.043,user1,s5
move,0.0,468,282,0.8247,1750083456.045,user1,s5
move,132.2707,469,282,0.8247,1750083456.053,user1,s5
move,234.8237,469,280,0.8247,1750083456.061,user1,s5
move,126.285,469,279,0.8247,1750083456.069,user1,s5
move,125.3415,469,278,0.8247,1750083456.077,user1,s5
move,276.2111,470,276,0.8247,1750083456.085,user1,s5
move,516.806,472,273,0.8247,1750083456.092,user1,s5
move,321.2196,474,271,0.8247,1750083456.101,user1,s5
move,450.7131,477,269,0.8247,1750083456.109,user1,s5
move,456.7297,479,266,0.8247,1750083456.117,user1,s5
move,247.2036,479,264,0.8247,1750083456.125,user1,s5
move,272.4242,481,263,0.8247,1750083456.133,user1,s5
move,354.8057,483,261,0.8247,1750083456.141,user1,s5
move,297.1909,485,260,0.8247,1750083456.149,user1,s5
move,134.2478,485,259,0.8247,1750083456.156,user1,s5
move,119.1564,486,259,0.8247,1750083456.165,user1,s5
move,174.1272,487,258,0.8247,1750083456.173,user1,s5
move,119.68,488,258,0.8247,1750083456.181,user1,s5
move,0.0,488,258,0.8247,1750083456.188,user1,s5
move,113.1699,489,258,0.8247,1750083456.197,user1,s5
move,276.2762,491,257,0.8247,1750083456.205,user1,s5
move,0.0,491,257,0.8247,1750083456.213,user1,s5
move,123.5145,492,257,0.8247,1750083456.221,user1,s5
move,0.0,492,257,0.8247,1750083456.309,user1,s5
move,0.0,492,257,0.8247,1750083456.372,user1,s5
move,4.9673,492,258,0.8247,1750083456.573,user1,s5
move,942.6568,453,586,0.8247,1750083456.757,user1,s5
move,807.0981,450,592,0.8247,1750083456.765,user1,s5
move,568.5986,448,596,0.8247,1750083456.773,user1,s5
move,462.3572,446,599,0.8247,1750083456.781,user1,s5
move,232.3328,446,601,0.8247,1750083456.789,user1,s5
move,310.3491,444,602,0.8247,1750083456.797,user1,s5
move,131.9752,444,603,0.8247,1750083456.804,user1,s5
move,155.8457,443,604,0.8247,1750083456.813,user1,s5
move,126.4945,442,604,0.8247,1750083456.821,user1,s5
move,0.0,442,604,0.8247,1750083456.829,user1,s5
move,59.3657,442,605,0.8247,1750083456.846,user1,s5
move,187.0708,441,606,0.8247,1750083456.853,user1,s5
move,292.9303,439,607,0.8247,1750083456.861,user1,s5
move,452.3038,437,610,0.8247,1750083456.869,user1,s5
move,886.9612,432,615,0.8247,1750083456.877,user1,s5
move,503.706,429,618,0.8247,1750083456.885,user1,s5
move,627.2138,425,621,0.8247,1750083456.893,user1,s5
move,524.955,422,624,0.8247,1750083456.901,user1,s5
move,627.12,419,628,0.8247,1750083456.909,user1,s5
move,451.9929,417,631,0.8247,1750083456.917,user1,s5
move,236.556,415,633,0.8247,1750083456.929,user1,s5
move,527.2218,410,640,0.8247,1750083456.941,user1,s5
