event,mouse_speed,x,y,time_of_day,timestamp,user_id,session_id
move,357.457,621,723,0.3809,1750045113.215,user1,s4
move,552.5036,623,727,0.3809,1750045113.223,user1,s4
move,459.4355,625,730,0.3809,1750045113.231,user1,s4
move,429.7098,627,733,0.3809,1750045113.24,user1,s4
move,587.1075,629,737,0.3809,1750045113.247,user1,s4
move,562.3296,632,741,0.3809,1750045113.256,user1,s4
move,577.4761,635,744,0.3809,1750045113.263,user1,s4
move,423.5005,637,747,0.3809,1750045113.272,user1,s4
move,628.5485,640,751,0.3809,1750045113.28,user1,s4
move,401.6216,641,754,0.3809,1750045113.288,user1,s4
move,454.3967,643,757,0.3809,1750045113.296,user1,s4
move,372.3636,643,760,0.3809,1750045113.304,user1,s4
move,355.0712,645,762,0.3809,1750045113.312,user1,s4
move,354.7314,647,764,0.3809,1750045113.32,user1,s4
move,451.7633,649,767,0.3809,1750045113.328,user1,s4
move,585.1478,651,771,0.3809,1750045113.335,user1,s4
move,522.5075,653,775,0.3809,1750045113.344,user1,s4
move,685.3214,656,779,0.3809,1750045113.351,user1,s4
move,642.0377,662,791,0.3809,1750045113.367,user1,s4
move,733.6239,664,797,0.3809,1750045113.376,user1,s4
move,716.2404,667,801,0.3809,1750045113.383,user1,s4
move,752.5878,670,807,0.3809,1750045113.392,user1,s4
move,349.4854,672,809,0.3809,1750045113.4,user1,s4
move,501.8881,673,813,0.3809,1750045113.408,user1,s4
move,415.3599,673,816,0.3809,1750045113.415,user1,s4
move,390.1734,674,819,0.3809,1750045113.423,user1,s4
move,180.2492,675,820,0.3809,1750045113.431,user1,s4
move,401.0994,676,823,0.3809,1750045113.439,user1,s4
move,336.2799,678,825,0.3809,1750045113.447,user1,s4
move,380.8193,679,828,0.3809,1750045113.456,user1,s4
move,179.2307,680,829,0.3809,1750045113.464,user1,s4
move,529.9736,683,832,0.3809,1750045113.472,user1,s4
move,731.2538,686,837,0.3809,1750045113.48,user1,s4
move,439.961,689,839,0.3809,1750045113.488,user1,s4
move,487.4227,691,842,0.3809,1750045113.495,user1,s4
move,396.8985,692,845,0.3809,1750045113.503,user1,s4
move,319.4379,694,847,0.3809,1750045113.512,user1,s4
move,394.7191,696,849,0.3809,1750045113.519,user1,s4
move,159.805,697,850,0.3809,1750045113.528,user1,s4
move,377.7153,699,852,0.3809,1750045113.535,user1,s4
move,120.8176,699,853,0.3809,1750045113.544,user1,s4
move,177.0851,700,854,0.3809,1750045113.552,user1,s4
move,124.7896,701,854,0.3809,1750045113.56,user1,s4
move,125.065,701,855,0.3809,1750045113.568,user1,s4
move,15.7243,701,856,0.3809,1750045113.631,user1,s4
move,0.0,701,856,0.3809,1750045113.855,user1,s4
move,253.3251,701,858,0.3809,1750045113.863,user1,s4
move,345.4851,701,861,0.3809,1750045113.872,user1,s4
move,136.8541,701,862,0.3809,1750045113.879,user1,s4
move,348.5185,701,865,0.3809,1750045113.888,user1,s4
move,501.621,701,869,0.3809,1750045113.896,user1,s4
move,248.9275,701,871,0.3809,1750045113.904,user1,s4
move,513.3787,701,875,0.3809,1750045113.911,user1,s4
move,509.5483,702,879,0.3809,1750045113.919,user1,s4
move,639.119,703,884,0.3809,1750045113.927,user1,s4
move,394.9132,704,887,0.3809,1750045113.935,user1,s4
move,487.3131,704,891,0.3809,1750045113.944,user1,s4
move,260.4349,704,893,0.3809,1750045113.951,user1,s4
move,492.4771,704,897,0.3809,1750045113.959,user1,s4
move,397.2075,705,900,0.3809,1750045113.967,user1,s4
move,531.0474,706,904,0.3809,1750045113.975,user1,s4
move,255.2211,706,906,0.3809,1750045113.983,user1,s4
move,501.7134,707,910,0.3809,1750045113.991,user1,s4
move,381.3229,708,913,0.3809,1750045114.0,user1,s4
move,412.8252,708,916,0.3809,1750045114.007,user1,s4
move,263.6405,709,918,0.3809,1750045114.015,user1,s4
move,246.9853,709,920,0.3809,1750045114.023,user1,s4
move,262.103,709,922,0.3809,1750045114.031,user1,s4
move,111.5121,709,923,0.3809,1750045114.04,user1,s4
move,266.2628,709,925,0.3809,1750045114.048,user1,s4
move,123.4672,709,926,0.3809,1750045114.056,user1,s4
move,254.9032,709,928,0.3809,1750045114.063,user1,s4
move,273.4316,709,930,0.3809,1750045114.071,user1,s4
move,224.9379,709,932,0.3809,1750045114.08,user1,s4
move,280.593,709,934,0.3809,1750045114.087,user1,s4
move,217.2652,709,936,0.3809,1750045114.096,user1,s4
move,125.2891,709,937,0.3809,1750045114.104,user1,s4
move,373.9128,709,940,0.3809,1750045114.112,user1,s4
move,126.3725,709,941,0.3809,1750045114.12,user1,s4
move,410.4016,709,944,0.3809,1750045114.127,user1,s4
move,120.8524,709,945,0.3809,1750045114.135,user1,s4
move,246.3977,709,947,0.3809,1750045114.144,user1,s4
move,249.9585,709,949,0.3809,1750045114.152,user1,s4
move,360.9245,709,952,0.3809,1750045114.16,user1,s4
move,192.4046,708,953,0.3809,1750045114.167,user1,s4
move,269.3263,707,955,0.3809,1750045114.176,user1,s4
move,252.532,707,957,0.3809,1750045114.183,user1,s4
move,275.1819,706,959,0.3809,1750045114.192,user1,s4
move,265.2944,706,961,0.3809,1750045114.199,user1,s4
move,280.3811,705,963,0.3809,1750045114.207,user1,s4
move,180.2054,704,964,0.3809,1750045114.215,user1,s4
move,246.9489,704,966,0.3809,1750045114.223,user1,s4
move,284.6444,703,968,0.3809,1750045114.231,user1,s4
move,120.1152,703,969,0.3809,1750045114.239,user1,s4
move,365.0183,703,972,0.3809,1750045114.247,user1,s4
move,247.0435,703,974,0.3809,1750045114.256,user1,s4
move,177.2385,702,975,0.3809,1750045114.264,user1,s4
move,376.4183,702,978,0.3809,1750045114.272,user1,s4
move,298.5246,701,980,0.3809,1750045114.279,user1,s4
move,124.4674,701,981,0.3809,1750045114.287,user1,s4
move,166.5443,700,982,0.3809,1750045114.296,user1,s4
move,280.4566,699,984,0.3809,1750045114.304,user1,s4
move,177.371,698,985,0.3809,1750045114.311,user1,s4
move,292.091,697,987,0.3809,1750045114.319,user1,s4
move,342.8397,695,989,0.3809,1750045114.327,user1,s4
move,276.2599,694,991,0.3809,1750045114.335,user1,s4
move,175.171,693,992,0.3809,1750045114.344,user1,s4
move,135.5362,693,993,0.3809,1750045114.351,user1,s4
move,230.6908,693,995,0.3809,1750045114.36,user1,s4
move,179.2416,692,996,0.3809,1750045114.367,user1,s4
move,267.4523,691,998,0.3809,1750045114.376,user1,s4
move,699.6804,688,1002,0.3809,1750045114.383,user1,s4
move,389.383,687,1005,0.3809,1750045114.391,user1,s4
move,453.1713,685,1008,0.3809,1750045114.399,user1,s4
move,568.4262,683,1012,0.3809,1750045114.407,user1,s4
move,523.8578,680,1015,0.3809,1750045114.415,user1,s4
move,319.5755,678,1017,0.3809,1750045114.424,user1,s4
move,608.6232,675,1020,0.3809,1750045114.431,user1,s4
move,430.7379,673,1023,0.3809,1750045114.439,user1,s4
move,560.2765,671,1027,0.3809,1750045114.447,user1,s4
move,372.4044,670,1030,0.3809,1750045114.456,user1,s4
move,340.3966,669,1033,0.3809,1750045114.465,user1,s4
move,495.945,668,1036,0.3809,1750045114.471,user1,s4
move,367.8292,667,1039,0.3809,1750045114.48,user1,s4
move,257.6037,667,1041,0.3809,1750045114.488,user1,s4
move,259.0196,667,1043,0.3809,1750045114.495,user1,s4
move,177.1856,666,1044,0.3809,1750045114.503,user1,s4
move,250.833,666,1046,0.3809,1750045114.511,user1,s4
move,134.0676,666,1047,0.3809,1750045114.519,user1,s4
move,123.4963,666,1048,0.3809,1750045114.527,user1,s4
move,165.3788,665,1049,0.3809,1750045114.536,user1,s4
move,0.0,665,1049,0.3809,1750045114.543,user1,s4
move,127.7661,665,1050,0.3809,1750045114.551,user1,s4
move,0.0,665,1050,0.3809,1750045114.575,user1,s4
move,63.0561,665,1051,0.3809,1750045114.591,user1,s4
move,0.0,665,1051,0.3809,1750045114.615,user1,s4
move,31.6339,665,1052,0.3809,1750045114.647,user1,s4
move,2.0124,664,1052,0.381,1750045115.144,user1,s4
move,125.7625,664,1053,0.381,1750045115.152,user1,s4
move,41.4015,663,1053,0.381,1750045115.176,user1,s4
click,,663,1053,0.381,1750045115.177,user1,s4
move,31.8206,663,1054,0.381,1750045115.207,user1,s4
move,0.0,663,1054,0.381,1750045115.616,user1,s4
move,3.1291,663,1053,0.381,1750045115.935,user1,s4
move,0.0,663,1053,0.381,1750045115.968,user1,s4
move,67.0231,663,1052,0.381,1750045115.983,user1,s4
move,0.0,663,1052,0.381,1750045116.08,user1,s4
move,8.4062,663,1051,0.381,1750045116.199,user1,s4
move,250.9155,663,1049,0.381,1750045116.207,user1,s4
move,912.8003,665,1042,0.381,1750045116.215,user1,s4
move,886.4045,666,1035,0.381,1750045116.223,user1,s4
move,887.3858,667,1028,0.381,1750045116.231,user1,s4
move,985.5038,667,1020,0.381,1750045116.239,user1,s4
move,949.902,668,1003,0.381,1750045116.256,user1,s4
move,990.0399,668,973,0.381,1750045116.279,user1,s4
move,937.327,668,954,0.381,1750045116.296,user1,s4
move,922.8102,668,947,0.381,1750045116.303,user1,s4
move,637.9751,669,942,0.381,1750045116.311,user1,s4
move,453.3305,669,937,0.381,1750045116.322,user1,s4
move,635.8672,670,934,0.381,1750045116.327,user1,s4
move,511.9688,670,930,0.381,1750045116.335,user1,s4
move,495.6595,671,926,0.381,1750045116.343,user1,s4
move,266.6084,672,924,0.381,1750045116.352,user1,s4
move,452.0604,674,921,0.381,1750045116.36,user1,s4
move,397.5409,675,918,0.381,1750045116.368,user1,s4
move,392.3548,676,915,0.381,1750045116.376,user1,s4
move,377.3069,678,913,0.381,1750045116.383,user1,s4
move,367.9108,679,910,0.381,1750045116.392,user1,s4
move,596.8403,681,906,0.381,1750045116.399,user1,s4
move,452.1956,683,903,0.381,1750045116.407,user1,s4
move,979.6221,688,897,0.381,1750045116.415,user1,s4
move,613.3458,691,893,0.381,1750045116.423,user1,s4
move,955.7288,696,887,0.381,1750045116.431,user1,s4
move,616.7913,700,884,0.381,1750045116.44,user1,s4
move,699.5685,712,872,0.381,1750045116.455,user1,s4
move,626.9138,724,862,0.381,1750045116.471,user1,s4
move,828.6962,729,857,0.381,1750045116.48,user1,s4
move,732.0981,733,853,0.381,1750045116.488,user1,s4
move,531.1125,736,850,0.381,1750045116.496,user1,s4
move,873.6621,741,845,0.381,1750045116.504,user1,s4
move,878.7715,747,841,0.381,1750045116.512,user1,s4
move,709.1448,751,837,0.381,1750045116.52,user1,s4
move,896.3443,757,834,0.381,1750045116.527,user1,s4
move,801.6253,770,827,0.381,1750045116.544,user1,s4
move,855.1167,775,823,0.381,1750045116.551,user1,s4
move,559.6413,779,821,0.381,1750045116.559,user1,s4
move,396.3529,782,820,0.381,1750045116.567,user1,s4
move,671.8172,786,816,0.381,1750045116.575,user1,s4
move,267.5591,788,815,0.381,1750045116.584,user1,s4
move,568.5461,791,812,0.381,1750045116.591,user1,s4
move,431.4261,794,810,0.381,1750045116.6,user1,s4
move,452.2768,797,808,0.381,1750045116.608,user1,s4
move,532.0971,800,805,0.381,1750045116.616,user1,s4
move,504.7993,802,802,0.381,1750045116.623,user1,s4
move,709.4841,806,798,0.381,1750045116.631,user1,s4
move,415.9981,808,795,0.381,1750045116.639,user1,s4
move,560.0256,810,791,0.381,1750045116.647,user1,s4
move,579.5075,812,787,0.381,1750045116.655,user1,s4
move,655.4348,813,782,0.381,1750045116.663,user1,s4
move,533.7478,815,778,0.381,1750045116.671,user1,s4
move,757.3115,817,772,0.381,1750045116.68,user1,s4
move,590.7873,819,768,0.381,1750045116.687,user1,s4
move,911.9721,823,762,0.381,1750045116.695,user1,s4
move,891.0124,825,755,0.381,1750045116.703,user1,s4
move,900.6045,831,740,0.381,1750045116.719,user1,s4
move,608.9126,832,735,0.381,1750045116.728,user1,s4
move,888.543,832,728,0.381,1750045116.736,user1,s4
move,535.6033,833,724,0.381,1750045116.743,user1,s4
move,499.5251,834,720,0.381,1750045116.751,user1,s4
move,413.5307,834,717,0.381,1750045116.759,user1,s4
move,489.7915,835,713,0.381,1750045116.767,user1,s4
move,594.8861,835,708,0.381,1750045116.776,user1,s4
move,418.3954,836,705,0.381,1750045116.783,user1,s4
move,592.4828,836,700,0.381,1750045116.792,user1,s4
move,899.376,836,693,0.381,1750045116.799,user1,s4
move,369.2494,836,690,0.381,1750045116.807,user1,s4
move,878.073,836,683,0.381,1750045116.815,user1,s4
move,608.7171,836,678,0.381,1750045116.824,user1,s4
move,898.8018,841,663,0.381,1750045116.839,user1,s4
move,877.8474,845,656,0.381,1750045116.848,user1,s4
move,943.181,867,628,0.381,1750045116.88,user1,s4
move,666.1432,870,624,0.381,1750045116.887,user1,s4
move,988.7586,883,610,0.381,1750045116.903,user1,s4
move,972.4104,888,604,0.381,1750045116.912,user1,s4
move,910.38,892,598,0.381,1750045116.919,user1,s4
move,904.6617,896,592,0.381,1750045116.927,user1,s4
move,709.6114,900,588,0.381,1750045116.935,user1,s4
move,531.5885,903,585,0.381,1750045116.943,user1,s4
move,448.3081,905,582,0.381,1750045116.951,user1,s4
move,188.1687,906,581,0.381,1750045116.959,user1,s4
move,175.7107,907,580,0.381,1750045116.967,user1,s4
move,125.424,907,579,0.381,1750045116.975,user1,s4
move,179.312,908,578,0.381,1750045116.983,user1,s4
move,120.9221,909,578,0.381,1750045116.991,user1,s4
move,0.0,909,578,0.381,1750045116.999,user1,s4
move,176.081,910,577,0.381,1750045117.007,user1,s4
move,122.8452,910,576,0.381,1750045117.015,user1,s4
move,272.1712,912,575,0.381,1750045117.024,user1,s4
move,492.2619,915,573,0.381,1750045117.031,user1,s4
move,357.91,917,571,0.381,1750045117.039,user1,s4
move,430.8975,919,568,0.381,1750045117.047,user1,s4
move,670.5563,924,566,0.381,1750045117.055,user1,s4
move,652.6068,928,563,0.381,1750045117.063,user1,s4
move,837.61,934,561,0.381,1750045117.07,user1,s4
move,670.9243,938,557,0.381,1750045117.079,user1,s4
move,927.2779,945,554,0.381,1750045117.087,user1,s4
move,424.9404,957,548,0.381,1750045117.103,user1,s4
move,682.1559,961,545,0.381,1750045117.111,user1,s4
move,375.1748,964,544,0.381,1750045117.119,user1,s4
move,188.7795,965,543,0.381,1750045117.127,user1,s4
move,0.0,965,543,0.381,1750045117.135,user1,s4
move,174.82,966,542,0.381,1750045117.144,user1,s4
move,305.2183,968,541,0.381,1750045117.151,user1,s4
move,596.952,972,538,0.381,1750045117.159,user1,s4
move,754.5274,977,534,0.381,1750045117.168,user1,s4
move,787.5518,983,532,0.381,1750045117.176,user1,s4
move,865.3047,989,529,0.381,1750045117.184,user1,s4
move,832.2856,995,526,0.381,1750045117.192,user1,s4
move,387.6532,998,525,0.381,1750045117.2,user1,s4
move,712.4793,1003,523,0.381,1750045117.207,user1,s4
move,119.7483,1004,523,0.381,1750045117.216,user1,s4
move,260.7506,1006,523,0.381,1750045117.223,user1,s4
move,123.489,1006,522,0.381,1750045117.231,user1,s4
move,118.6239,1007,522,0.381,1750045117.24,user1,s4
move,20.8133,1007,521,0.381,1750045117.288,user1,s4
move,136.1345,1008,521,0.381,1750045117.295,user1,s4
move,125.394,1008,520,0.381,1750045117.303,user1,s4
move,125.4315,1009,520,0.381,1750045117.311,user1,s4
move,0.0,1009,520,0.381,1750045117.359,user1,s4
click,,1009,520,0.381,1750045117.463,user1,s4
move,0.0,1009,520,0.381,1750045117.608,user1,s4
move,1.7608,1008,520,0.381,1750045118.176,user1,s4
move,485.8595,1004,520,0.381,1750045118.184,user1,s4
move,395.9861,1001,521,0.381,1750045118.192,user1,s4
move,133.5681,1000,521,0.381,1750045118.199,user1,s4
move,62.7036,999,521,0.381,1750045118.215,user1,s4
move,7.8204,998,521,0.381,1750045118.343,user1,s4
move,455.8211,995,523,0.381,1750045118.351,user1,s4
move,888.0841,988,525,0.381,1750045118.359,user1,s4
move,240.3131,986,525,0.381,1750045118.367,user1,s4
move,570.1612,982,526,0.381,1750045118.375,user1,s4
move,516.2873,978,527,0.381,1750045118.383,user1,s4
move,670.4163,973,530,0.381,1750045118.391,user1,s4
move,534.4611,969,531,0.381,1750045118.399,user1,s4
move,497.2128,965,532,0.381,1750045118.407,user1,s4
move,959.1341,958,534,0.381,1750045118.415,user1,s4
move,973.4738,388,538,0.381,1750045118.639,user1,s4
move,905.7067,353,532,0.381,1750045118.672,user1,s4
